title,content,url
Tie::Memoize,-adddatatohashwhenneeded,https://perldoc.perl.org/5.32.0/Tie/Memoize.html
Tie::RefHash,-usereferencesashashkeys,https://perldoc.perl.org/5.32.0/Tie/RefHash.html
Tie::Scalar,-baseclassdefinitionsfortiedscalars,https://perldoc.perl.org/5.32.0/Tie/Scalar.html
Tie::StdHandle,-baseclassdefinitionsfortiedhandles,https://perldoc.perl.org/5.32.0/Tie/StdHandle.html
Tie::SubstrHash,"-Fixed-table-size,fixed-key-lengthhashing",https://perldoc.perl.org/5.32.0/Tie/SubstrHash.html
Time::gmtime,-by-nameinterfacetoPerl'sbuilt-ingmtime()function,https://perldoc.perl.org/5.32.0/Time/gmtime.html
Time::HiRes,"-Highresolutionalarm,sleep,gettimeofday,intervaltimers",https://perldoc.perl.org/5.32.0/Time/HiRes.html
Time::Local,-EfficientlycomputetimefromlocalandGMTtime,https://perldoc.perl.org/5.32.0/Time/Local.html
Time::localtime,-by-nameinterfacetoPerl'sbuilt-inlocaltime()function,https://perldoc.perl.org/5.32.0/Time/localtime.html
Time::Piece,-ObjectOrientedtimeobjects,https://perldoc.perl.org/5.32.0/Time/Piece.html
Time::Seconds,-asimpleAPItoconvertsecondstootherdatevalues,https://perldoc.perl.org/5.32.0/Time/Seconds.html
Time::tm,-internalobjectusedbyTime::gmtimeandTime::localtime,https://perldoc.perl.org/5.32.0/Time/tm.html
Unicode::Collate,-UnicodeCollationAlgorithm,https://perldoc.perl.org/5.32.0/Unicode/Collate.html
Unicode::Collate::CJK::Big5,-weightingCJKUnifiedIdeographsforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/Big5.html
Unicode::Collate::CJK::GB2312,-weightingCJKUnifiedIdeographsforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/GB2312.html
Unicode::Collate::CJK::JISX0208,-weightingJISKANJIforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/JISX0208.html
Unicode::Collate::CJK::Korean,-weightingCJKUnifiedIdeographsforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/Korean.html
Unicode::Collate::CJK::Pinyin,-weightingCJKUnifiedIdeographsforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/Pinyin.html
Unicode::Collate::CJK::Stroke,-weightingCJKUnifiedIdeographsforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/Stroke.html
Unicode::Collate::CJK::Zhuyin,-weightingCJKUnifiedIdeographsforUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/CJK/Zhuyin.html
Unicode::Collate::Locale,-LinguistictailoringforDUCETviaUnicode::Collate,https://perldoc.perl.org/5.32.0/Unicode/Collate/Locale.html
Unicode::Normalize,-UnicodeNormalizationForms,https://perldoc.perl.org/5.32.0/Unicode/Normalize.html
Unicode::UCD,-Unicodecharacterdatabase,https://perldoc.perl.org/5.32.0/Unicode/UCD.html
UNIVERSAL,-baseclassforALLclasses(blessedreferences),https://perldoc.perl.org/5.32.0/UNIVERSAL.html
User::grent,-by-nameinterfacetoPerl'sbuilt-ingetgr*()functions,https://perldoc.perl.org/5.32.0/User/grent.html
User::pwent,-by-nameinterfacetoPerl'sbuilt-ingetpw*()functions,https://perldoc.perl.org/5.32.0/User/pwent.html
XS::APItest,-TesttheperlCAPI,https://perldoc.perl.org/5.32.0/XS/APItest.html
XS::Typemap,-moduletotesttheXStypemapsdistributedwithperl,https://perldoc.perl.org/5.32.0/XS/Typemap.html
XSLoader,-DynamicallyloadClibrariesintoPerlcode,https://perldoc.perl.org/5.32.0/XSLoader.html
